DBMS_Base,DBMS_Tested,SQL_Query,SQL_File_Name,Result,ERROR_Type,ERROR_Message
postgresql,postgresql,select f1 from t1 left join t2 using (f1) group by f1,aggregates.sql,SAME,,[]
postgresql,postgresql,select f1 from t1 left join t2 using (f1) group by t1.f1,aggregates.sql,SAME,,[]
postgresql,postgresql,select t1.f1 from t1 left join t2 using (f1) group by t1.f1,aggregates.sql,SAME,,[]
postgresql,postgresql,"select f1, count(*) from t1 x(x0,x1) left join (t1 left join t2 using(f1)) on (x0 = 0) group by f1",aggregates.sql,SAME,,[]
postgresql,postgresql,"select f2, count(*) from t1 x(x0,x1) left join (t1 left join t2 using(f2)) on (x0 = 0) group by f2",aggregates.sql,SAME,,[]
postgresql,postgresql,"select array_agg(distinct val) from (select null as val from generate_series(1, 2))",aggregates.sql,SAME,,"[([None],)]"
postgresql,postgresql,set enable_presorted_aggregate to off,aggregates.sql,SAME,,[]
postgresql,postgresql,reset enable_presorted_aggregate,aggregates.sql,SAME,,[]
postgresql,postgresql,"select array_agg(a order by b)   from (values (1,4),(2,3),(3,1),(4,2)) v(a,b)",aggregates.sql,SAME,,"[([3, 4, 2, 1],)]"
postgresql,postgresql,"select array_agg(a order by a)   from (values (1,4),(2,3),(3,1),(4,2)) v(a,b)",aggregates.sql,SAME,,"[([1, 2, 3, 4],)]"
postgresql,postgresql,"select array_agg(a order by a desc)   from (values (1,4),(2,3),(3,1),(4,2)) v(a,b)",aggregates.sql,SAME,,"[([4, 3, 2, 1],)]"
postgresql,postgresql,"select array_agg(b order by a desc)   from (values (1,4),(2,3),(3,1),(4,2)) v(a,b)",aggregates.sql,SAME,,"[([2, 1, 3, 4],)]"
postgresql,postgresql,"select array_agg(distinct a)   from (values (1),(2),(1),(3),(null),(2)) v(a)",aggregates.sql,SAME,,"[([1, 2, 3, None],)]"
postgresql,postgresql,"select array_agg(distinct a order by a)   from (values (1),(2),(1),(3),(null),(2)) v(a)",aggregates.sql,SAME,,"[([1, 2, 3, None],)]"
postgresql,postgresql,"select array_agg(distinct a order by a desc)   from (values (1),(2),(1),(3),(null),(2)) v(a)",aggregates.sql,SAME,,"[([None, 3, 2, 1],)]"
postgresql,postgresql,"select array_agg(distinct a order by a desc nulls last)   from (values (1),(2),(1),(3),(null),(2)) v(a)",aggregates.sql,SAME,,"[([3, 2, 1, None],)]"
postgresql,postgresql,"select     string_agg(distinct 'a', ','),     sum((         select sum(1)         from (values(1)) b(id)         where a.id = b.id )) from unnest(array[1]) a(id)",aggregates.sql,SAME,,"[('a', Decimal('1'))]"
postgresql,postgresql,"select string_agg(a,',') from (values('aaaa'),('bbbb'),('cccc')) g(a)",aggregates.sql,SAME,,"[('aaaa,bbbb,cccc',)]"
postgresql,postgresql,"select string_agg(a,',') from (values('aaaa'),(null),('bbbb'),('cccc')) g(a)",aggregates.sql,SAME,,"[('aaaa,bbbb,cccc',)]"
postgresql,postgresql,"select string_agg(a,'AB') from (values(null),(null),('bbbb'),('cccc')) g(a)",aggregates.sql,SAME,,"[('bbbbABcccc',)]"
postgresql,postgresql,"select string_agg(a,',') from (values(null),(null)) g(a)",aggregates.sql,SAME,,"[(None,)]"
postgresql,postgresql,"select string_agg(v, '') from bytea_test_table",aggregates.sql,SAME,,"[(None,)]"
postgresql,postgresql,"select string_agg(v, '') from bytea_test_table",aggregates.sql,SAME,,"[(<memory at 0x126577880>,)]"
postgresql,postgresql,"select string_agg(v, '') from bytea_test_table",aggregates.sql,SAME,,"[(<memory at 0x126577b80>,)]"
postgresql,postgresql,"select string_agg(v, NULL) from bytea_test_table",aggregates.sql,SAME,,"[(<memory at 0x126577c40>,)]"
postgresql,postgresql,"select string_agg(v, decode('ee', 'hex')) from bytea_test_table",aggregates.sql,SAME,,"[(<memory at 0x126577d00>,)]"
postgresql,postgresql,set parallel_setup_cost TO 0,aggregates.sql,SAME,,[]
postgresql,postgresql,set parallel_tuple_cost TO 0,aggregates.sql,SAME,,[]
postgresql,postgresql,set parallel_leader_participation TO 0,aggregates.sql,SAME,,[]
postgresql,postgresql,set min_parallel_table_scan_size = 0,aggregates.sql,SAME,,[]
postgresql,postgresql,set bytea_output = 'escape',aggregates.sql,SAME,,[]
postgresql,postgresql,set max_parallel_workers_per_gather = 2,aggregates.sql,SAME,,[]
postgresql,postgresql,"create view v_pagg_test AS select 	y, 	min(t) AS tmin,max(t) AS tmax,count(distinct t) AS tndistinct, 	min(b) AS bmin,max(b) AS bmax,count(distinct b) AS bndistinct, 	min(a) AS amin,max(a) AS amax,count(distinct a) AS andistinct, 	min(aa) AS aamin,max(aa) AS aamax,count(distinct aa) AS aandistinct from ( 	select 		y, 		unnest(regexp_split_to_array(a1.t, ','))::int AS t, 		unnest(regexp_split_to_array(a1.b::text, ',')) AS b, 		unnest(a1.a) AS a, 		unnest(a1.aa) AS aa 	from ( 		select 			y, 			string_agg(x::text, ',') AS t, 			string_agg(x::text::bytea, ',') AS b, 			array_agg(x) AS a, 			array_agg(ARRAY[x]) AS aa 		from pagg_test 		group by y 	) a1 ) a2 group by y",aggregates.sql,SAME,,[]
postgresql,postgresql,select * from v_pagg_test order by y,aggregates.sql,SAME,,"[(0, 10, 5000, 500, '10', '990', 500, 10, 5000, 500, 10, 5000, 500), (1, 11, 4991, 250, '1011', '991', 250, 11, 4991, 250, 11, 4991, 250), (2, 2, 4992, 500, '1002', '992', 500, 2, 4992, 500, 2, 4992, 500), (3, 3, 4983, 250, '1003', '983', 250, 3, 4983, 250, 3, 4983, 250), (4, 4, 4994, 500, '1004', '994', 500, 4, 4994, 500, 4, 4994, 500), (5, 15, 4995, 250, '1015', '995', 250, 15, 4995, 250, 15, 4995, 250), (6, 6, 4996, 500, '1006', '996', 500, 6, 4996, 500, 6, 4996, 500), (7, 7, 4987, 250, '1007', '987', 250, 7, 4987, 250, 7, 4987, 250), (8, 8, 4998, 500, '1008', '998', 500, 8, 4998, 500, 8, 4998, 500), (9, 19, 4999, 250, '1019', '999', 250, 19, 4999, 250, 19, 4999, 250)]"
postgresql,postgresql,explain (costs off) select * from v_pagg_test order by y,aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: pagg_test.y',), ('  ->  Sort',), (""        Sort Key: pagg_test.y, (((unnest(regexp_split_to_array((string_agg((pagg_test.x)::text, ','::text)), ','::text))))::integer)"",), ('        ->  Result',), ('              ->  ProjectSet',), ('                    ->  Finalize HashAggregate',), ('                          Group Key: pagg_test.y',), ('                          ->  Gather',), ('                                Workers Planned: 2',), ('                                ->  Partial HashAggregate',), ('                                      Group Key: pagg_test.y',), ('                                      ->  Parallel Seq Scan on pagg_test',)]"
postgresql,postgresql,set max_parallel_workers_per_gather = 0,aggregates.sql,SAME,,[]
postgresql,postgresql,select * from v_pagg_test order by y,aggregates.sql,SAME,,"[(0, 10, 5000, 500, '10', '990', 500, 10, 5000, 500, 10, 5000, 500), (1, 11, 4991, 250, '1011', '991', 250, 11, 4991, 250, 11, 4991, 250), (2, 2, 4992, 500, '1002', '992', 500, 2, 4992, 500, 2, 4992, 500), (3, 3, 4983, 250, '1003', '983', 250, 3, 4983, 250, 3, 4983, 250), (4, 4, 4994, 500, '1004', '994', 500, 4, 4994, 500, 4, 4994, 500), (5, 15, 4995, 250, '1015', '995', 250, 15, 4995, 250, 15, 4995, 250), (6, 6, 4996, 500, '1006', '996', 500, 6, 4996, 500, 6, 4996, 500), (7, 7, 4987, 250, '1007', '987', 250, 7, 4987, 250, 7, 4987, 250), (8, 8, 4998, 500, '1008', '998', 500, 8, 4998, 500, 8, 4998, 500), (9, 19, 4999, 250, '1019', '999', 250, 19, 4999, 250, 19, 4999, 250)]"
postgresql,postgresql,reset max_parallel_workers_per_gather,aggregates.sql,SAME,,[]
postgresql,postgresql,reset bytea_output,aggregates.sql,SAME,,[]
postgresql,postgresql,reset min_parallel_table_scan_size,aggregates.sql,SAME,,[]
postgresql,postgresql,reset parallel_leader_participation,aggregates.sql,SAME,,[]
postgresql,postgresql,reset parallel_tuple_cost,aggregates.sql,SAME,,[]
postgresql,postgresql,reset parallel_setup_cost,aggregates.sql,SAME,,[]
postgresql,postgresql,drop view v_pagg_test,aggregates.sql,SAME,,[]
postgresql,postgresql,"select max(foo COLLATE ""C"") filter (where (bar collate ""POSIX"") > '0') from (values ('a', 'b')) AS v(foo,bar)",aggregates.sql,SAME,,"[('a',)]"
postgresql,postgresql,"select any_value(v) filter (where v > 2) from (values (1), (2), (3)) as v (v)",aggregates.sql,SAME,,"[(3,)]"
postgresql,postgresql,"select (select count(*)         from (values (1)) t0(inner_c)) from (values (2),(3)) t1(outer_c)",aggregates.sql,SAME,,"[(1,), (1,)]"
postgresql,postgresql,"select (select count(*) filter (where outer_c <> 0)         from (values (1)) t0(inner_c)) from (values (2),(3)) t1(outer_c)",aggregates.sql,SAME,,"[(2,)]"
postgresql,postgresql,"select (select count(inner_c) filter (where outer_c <> 0)         from (values (1)) t0(inner_c)) from (values (2),(3)) t1(outer_c)",aggregates.sql,SAME,,"[(1,), (1,)]"
postgresql,postgresql,select max(0) filter (where b1) from bool_test,aggregates.sql,SAME,,"[(None,)]"
postgresql,postgresql,select (select max(0) filter (where b1)) from bool_test,aggregates.sql,SAME,,"[(None,)]"
postgresql,postgresql,"select p, percentile_cont(p) within group (order by x::float8) from generate_series(1,5) x,      (values (0::float8),(0.1),(0.25),(0.4),(0.5),(0.6),(0.75),(0.9),(1)) v(p) group by p order by p",aggregates.sql,SAME,,"[(0.0, 1.0), (0.1, 1.4), (0.25, 2.0), (0.4, 2.6), (0.5, 3.0), (0.6, 3.4), (0.75, 4.0), (0.9, 4.6), (1.0, 5.0)]"
postgresql,postgresql,select percentile_cont(0.5) within group (order by b) from aggtest,aggregates.sql,SAME,,"[(None,)]"
postgresql,postgresql,"select percentile_cont(0.5) within group (order by b), sum(b) from aggtest",aggregates.sql,SAME,,"[(None, None)]"
postgresql,postgresql,"select rank(3) within group (order by x) from (values (1),(1),(2),(2),(3),(3),(4)) v(x)",aggregates.sql,SAME,,"[(5,)]"
postgresql,postgresql,"select cume_dist(3) within group (order by x) from (values (1),(1),(2),(2),(3),(3),(4)) v(x)",aggregates.sql,SAME,,"[(0.875,)]"
postgresql,postgresql,"select percent_rank(3) within group (order by x) from (values (1),(1),(2),(2),(3),(3),(4),(5)) v(x)",aggregates.sql,SAME,,"[(0.5,)]"
postgresql,postgresql,"select dense_rank(3) within group (order by x) from (values (1),(1),(2),(2),(3),(3),(4)) v(x)",aggregates.sql,SAME,,"[(3,)]"
postgresql,postgresql,"select percentile_cont(array[0,1,0.25,0.75,0.5,1,0.3,0.32,0.35,0.38,0.4]) within group (order by x) from generate_series(1,6) x",aggregates.sql,SAME,,"[([1.0, 6.0, 2.25, 4.75, 3.5, 6.0, 2.5, 2.6, 2.75, 2.9, 3.0],)]"
postgresql,postgresql,"select percentile_disc(array[0.25,0.5,0.75]) within group (order by x) from unnest('{fred,jim,fred,jack,jill,fred,jill,jim,jim,sheila,jim,sheila}'::text[]) u(x)",aggregates.sql,SAME,,"[(['fred', 'jill', 'jim'],)]"
postgresql,postgresql,"select pg_collation_for(percentile_disc(1) within group (order by x collate ""POSIX""))   from (values ('fred'),('jim')) v(x)",aggregates.sql,SAME,,"[('""POSIX""',)]"
postgresql,postgresql,"select rank('adam'::varchar) within group (order by x) from (values ('fred'),('jim')) v(x)",aggregates.sql,SAME,,"[(1,)]"
postgresql,postgresql,"select rank('3') within group (order by x) from generate_series(1,5) x",aggregates.sql,SAME,,"[(3,)]"
postgresql,postgresql,"select percent_rank(0) within group (order by x) from generate_series(1,0) x",aggregates.sql,SAME,,"[(0.0,)]"
postgresql,postgresql,begin work,aggregates.sql,SAME,,[]
postgresql,postgresql,"create type avg_state as (total bigint, count bigint)",aggregates.sql,SAME,,[]
postgresql,postgresql,rollback,aggregates.sql,SAME,,[]
postgresql,postgresql,begin work,aggregates.sql,SAME,,[]
postgresql,postgresql,rollback,aggregates.sql,SAME,,[]
postgresql,postgresql,BEGIN,aggregates.sql,SAME,,[]
postgresql,postgresql,ROLLBACK,aggregates.sql,SAME,,[]
postgresql,postgresql,"CREATE INDEX btg_x_y_idx ON btg(x, y)",aggregates.sql,SAME,,[]
postgresql,postgresql,ANALYZE btg,aggregates.sql,SAME,,[]
postgresql,postgresql,SET enable_hashagg = off,aggregates.sql,SAME,,[]
postgresql,postgresql,SET enable_seqscan = off,aggregates.sql,SAME,,[]
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT count(*) FROM btg GROUP BY y, x",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: y, x',), ('  ->  Sort',), ('        Sort Key: y, x',), ('        ->  Index Only Scan using btg_x_y_idx on btg',)]"
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT count(*) FROM btg GROUP BY z, y, w, x",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: z, y, w, x',), ('  ->  Sort',), ('        Sort Key: z, y, w, x',), ('        ->  Seq Scan on btg',)]"
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT count(*) FROM (SELECT * FROM btg ORDER BY x, y, w, z) AS q1 GROUP BY w, x, z, y",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: q1.w, q1.x, q1.z, q1.y',), ('  ->  Sort',), ('        Sort Key: q1.w, q1.x, q1.z, q1.y',), ('        ->  Subquery Scan on q1',), ('              ->  Incremental Sort',), ('                    Sort Key: btg.x, btg.y, btg.w, btg.z',), ('                    Presorted Key: btg.x, btg.y',), ('                    ->  Index Scan using btg_x_y_idx on btg',)]"
postgresql,postgresql,SET enable_hashjoin = off,aggregates.sql,SAME,,[]
postgresql,postgresql,SET enable_nestloop = off,aggregates.sql,SAME,,[]
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT count(*)   FROM btg t1 JOIN btg t2 ON t1.z = t2.z AND t1.w = t2.w AND t1.x = t2.x   GROUP BY t1.x, t1.y, t1.z, t1.w",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: t1.x, t1.y, t1.z, t1.w',), ('  ->  Incremental Sort',), ('        Sort Key: t1.x, t1.y, t1.z, t1.w',), ('        Presorted Key: t1.x',), ('        ->  Merge Join',), ('              Merge Cond: ((t1.x = t2.x) AND (t1.z = t2.z) AND (t1.w = t2.w))',), ('              ->  Sort',), ('                    Sort Key: t1.x, t1.z, t1.w',), ('                    ->  Index Scan using btg_x_y_idx on btg t1',), ('              ->  Sort',), ('                    Sort Key: t2.x, t2.z, t2.w',), ('                    ->  Index Scan using btg_x_y_idx on btg t2',)]"
postgresql,postgresql,RESET enable_nestloop,aggregates.sql,SAME,,[]
postgresql,postgresql,RESET enable_hashjoin,aggregates.sql,SAME,,[]
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT count(*) FROM btg GROUP BY w, x, z, y ORDER BY y, x, z, w",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: y, x, z, w',), ('  ->  Sort',), ('        Sort Key: y, x, z, w',), ('        ->  Seq Scan on btg',)]"
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT count(*) FROM btg GROUP BY w, x, y, z ORDER BY x*x, z",aggregates.sql,SAME,,"[('Sort',), ('  Sort Key: ((x * x)), z',), ('  ->  GroupAggregate',), ('        Group Key: w, x, y, z',), ('        ->  Sort',), ('              Sort Key: w, x, y, z',), ('              ->  Seq Scan on btg',)]"
postgresql,postgresql,"CREATE INDEX btg_y_x_w_idx ON btg(y, x, w)",aggregates.sql,SAME,,[]
postgresql,postgresql,"EXPLAIN (VERBOSE, COSTS OFF) SELECT y, x, array_agg(distinct w)   FROM btg WHERE y < 0 GROUP BY x, y",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Output: y, x, array_agg(DISTINCT w)',), ('  Group Key: btg.x, btg.y',), ('  ->  Sort',), ('        Output: y, x, w',), ('        Sort Key: btg.x, btg.y, btg.w',), ('        ->  Index Only Scan using btg_y_x_w_idx on public.btg',), ('              Output: y, x, w',), ('              Index Cond: (btg.y < 0)',)]"
postgresql,postgresql,ANALYZE group_agg_pk,aggregates.sql,SAME,,[]
postgresql,postgresql,SET enable_nestloop = off,aggregates.sql,SAME,,[]
postgresql,postgresql,SET enable_hashjoin = off,aggregates.sql,SAME,,[]
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT avg(c1.f ORDER BY c1.x, c1.y) FROM group_agg_pk c1 JOIN group_agg_pk c2 ON c1.x = c2.x GROUP BY c1.w, c1.z",aggregates.sql,SAME,,"[('GroupAggregate',), ('  Group Key: c1.w, c1.z',), ('  ->  Sort',), ('        Sort Key: c1.w, c1.z, c1.x, c1.y',), ('        ->  Merge Join',), ('              Merge Cond: (c1.x = c2.x)',), ('              ->  Sort',), ('                    Sort Key: c1.x',), ('                    ->  Seq Scan on group_agg_pk c1',), ('              ->  Sort',), ('                    Sort Key: c2.x',), ('                    ->  Seq Scan on group_agg_pk c2',)]"
postgresql,postgresql,"SELECT avg(c1.f ORDER BY c1.x, c1.y) FROM group_agg_pk c1 JOIN group_agg_pk c2 ON c1.x = c2.x GROUP BY c1.w, c1.z",aggregates.sql,SAME,,"[(Decimal('4.0000000000000000'),), (Decimal('5.0000000000000000'),)]"
postgresql,postgresql,RESET enable_nestloop,aggregates.sql,SAME,,[]
postgresql,postgresql,RESET enable_hashjoin,aggregates.sql,SAME,,[]
postgresql,postgresql,CREATE UNIQUE INDEX agg_sort_order_c2_idx ON agg_sort_order(c2),aggregates.sql,SAME,,[]
postgresql,postgresql,ANALYZE agg_sort_order,aggregates.sql,SAME,,[]
postgresql,postgresql,"EXPLAIN (COSTS OFF) SELECT array_agg(c1 ORDER BY c2),c2 FROM agg_sort_order WHERE c2 < 100 GROUP BY c1 ORDER BY 2",aggregates.sql,SAME,,"[('Sort',), ('  Sort Key: c2',), ('  ->  GroupAggregate',), ('        Group Key: c1',), ('        ->  Incremental Sort',), ('              Sort Key: c1, c2',), ('              Presorted Key: c1',), ('              ->  Index Scan using agg_sort_order_pkey on agg_sort_order',), ('                    Filter: (c2 < 100)',)]"
postgresql,postgresql,RESET enable_hashagg,aggregates.sql,SAME,,[]
postgresql,postgresql,RESET enable_seqscan,aggregates.sql,SAME,,[]
postgresql,postgresql,BEGIN,aggregates.sql,SAME,,[]
postgresql,postgresql,"CREATE FUNCTION balkifnull(int8, int8) RETURNS int8 PARALLEL SAFE STRICT LANGUAGE plpgsql AS $$ BEGIN     IF $1 IS NULL THEN        RAISE 'erroneously called with NULL argument';     END IF;     RETURN NULL; END$$",aggregates.sql,SAME,,[]
postgresql,postgresql,"CREATE AGGREGATE balk(int4) (     SFUNC = int4_sum(int8, int4),     STYPE = int8,     COMBINEFUNC = balkifnull(int8, int8),     PARALLEL = SAFE,     INITCOND = '0' )",aggregates.sql,SAME,,[]
postgresql,postgresql,ROLLBACK,aggregates.sql,SAME,,[]
postgresql,postgresql,BEGIN,aggregates.sql,SAME,,[]
postgresql,postgresql,"CREATE FUNCTION rwagg_sfunc(x anyarray, y anyarray) RETURNS anyarray LANGUAGE plpgsql IMMUTABLE AS $$ BEGIN     RETURN array_fill(y[1], ARRAY[4]); END; $$",aggregates.sql,SAME,,[]
postgresql,postgresql,"CREATE FUNCTION rwagg_finalfunc(x anyarray) RETURNS anyarray LANGUAGE plpgsql STRICT IMMUTABLE AS $$ DECLARE     res x%TYPE; BEGIN     res := array_fill(x[1], ARRAY[4]);     RETURN res; END; $$",aggregates.sql,SAME,,[]
postgresql,postgresql,"CREATE AGGREGATE rwagg(anyarray) (     STYPE = anyarray,     SFUNC = rwagg_sfunc,     FINALFUNC = rwagg_finalfunc )",aggregates.sql,SAME,,[]
postgresql,postgresql,CREATE FUNCTION eatarray(x real[]) RETURNS real[] LANGUAGE plpgsql STRICT IMMUTABLE AS $$ BEGIN     x[1] := x[1] + 1;     RETURN x; END; $$,aggregates.sql,SAME,,[]
postgresql,postgresql,"SELECT eatarray(rwagg(ARRAY[1.0::real])), eatarray(rwagg(ARRAY[1.0::real]))",aggregates.sql,SAME,,"[([2.0, 1.0, 1.0, 1.0], [2.0, 1.0, 1.0, 1.0])]"
postgresql,postgresql,ROLLBACK,aggregates.sql,SAME,,[]
postgresql,postgresql,BEGIN,aggregates.sql,SAME,,[]
postgresql,postgresql,SET parallel_setup_cost = 0,aggregates.sql,SAME,,[]
postgresql,postgresql,SET parallel_tuple_cost = 0,aggregates.sql,SAME,,[]
postgresql,postgresql,SET min_parallel_table_scan_size = 0,aggregates.sql,SAME,,[]
postgresql,postgresql,SET max_parallel_workers_per_gather = 4,aggregates.sql,SAME,,[]
postgresql,postgresql,SET parallel_leader_participation = off,aggregates.sql,SAME,,[]
postgresql,postgresql,SET enable_indexonlyscan = off,aggregates.sql,SAME,,[]
postgresql,postgresql,ROLLBACK,aggregates.sql,SAME,,[]
postgresql,postgresql,"SELECT dense_rank(x) WITHIN GROUP (ORDER BY x) FROM (VALUES (1),(1),(2),(2),(3),(3)) v(x) GROUP BY (x) ORDER BY 1",aggregates.sql,SAME,,"[(1,), (1,), (1,)]"
postgresql,postgresql,"SELECT min(x ORDER BY y) FROM (VALUES(1, NULL)) AS d(x,y)",aggregates.sql,SAME,,"[(1,)]"
postgresql,postgresql,"SELECT min(x ORDER BY y) FROM (VALUES(1, 2)) AS d(x,y)",aggregates.sql,SAME,,"[(1,)]"
postgresql,postgresql,"select v||'a', case v||'a' when 'aa' then 1 else 0 end, count(*)   from unnest(array['a','b']) u(v)  group by v||'a' order by 1",aggregates.sql,SAME,,"[('aa', 1, 1), ('ba', 0, 1)]"
